hotel_name;region;ratings;price;start_date;end_date
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;907300;2023-07-26 12:38:30.798332;2023-08-08 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;5294895;2023-07-26 12:38:30.798332;2023-08-08 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;1737200;2023-07-26 12:38:30.798332;2023-08-08 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;6869028;2023-07-26 12:38:30.798332;2023-08-08 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1191960;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;597040;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;560000;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;3045000;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;5778000;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;2444970;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;512820;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
호텔난타 제주;제주;8.5;1462860;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
벨룸리조트;서귀포;8.9;5241357;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
WE호텔 제주;서귀포;8.5;10978001;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;2617650;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;1141959;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;2178000;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1100800;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;650160;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;951160;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1208300;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;496650;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;1376000;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;5346000;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;8724100;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;971800;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;5702987;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;1874800;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;7291428;2023-07-26 12:38:30.798332;2023-08-09 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1277100;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;639685;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;600000;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;3262500;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;6206000;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;2598420;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;549450;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
호텔난타 제주;제주;8.5;1567350;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
벨룸리조트;서귀포;8.9;5563943;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
WE호텔 제주;서귀포;8.5;15059002;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;2800350;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;1223528;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;2329800;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1176480;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;696600;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1019100;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1294300;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;532125;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;1453400;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;5698000;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;9208100;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1036300;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;6111078;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;2012400;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;7713828;2023-07-26 12:38:30.798332;2023-08-10 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1362240;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;682331;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;640000;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;3480000;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;6634000;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;2762100;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;586080;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
호텔난타 제주;제주;8.5;1671840;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
WE호텔 제주;서귀포;8.5;16060002;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;2992500;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;1305096;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;2481600;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1252160;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;743040;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1087040;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1380300;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;567600;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;1530800;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;6050000;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;9716300;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1100800;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;6519170;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;2132800;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;8136228;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
제주호텔 스카브로;서귀포;8.5;6260800;2023-07-26 12:38:30.798332;2023-08-11 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1447380;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;724977;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;680000;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;3697500;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;7062000;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;2946240;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;622710;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
호텔난타 제주;제주;8.5;1776330;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
WE호텔 제주;서귀포;8.5;17061002;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;3184650;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;1386665;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;2646600;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1327840;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;1251300;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1154980;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1466300;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;603075;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;1608200;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;6446000;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;10248700;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1169600;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;6927261;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;2253200;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;8598856;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
제주호텔 스카브로;서귀포;8.5;6652100;2023-07-26 12:38:30.798332;2023-08-12 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1532520;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;767622;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;720000;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;3915000;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
제주센트럴파크레지던스;제주 시내, 제주;8.5;1074570;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;7490000;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;3140610;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;659340;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
호텔난타 제주;제주;8.5;1880820;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
WE호텔 제주;서귀포;8.5;18073002;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
빨간풍차펜션;구좌읍, 제주;7.1;1337472;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;3376800;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;1468233;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;2811600;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1403520;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;1328700;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1222920;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1552300;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;638550;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;1685600;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;6842000;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;10902100;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1238400;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;7335353;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;2373600;2023-07-26 12:38:30.798332;2023-08-13 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1617660;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;810268;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;760000;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;4132500;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
제주센트럴파크레지던스;제주 시내, 제주;8.5;1132246;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;7918000;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;3324750;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;695970;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
호텔난타 제주;제주;8.5;1985310;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
WE호텔 제주;서귀포;8.5;19096002;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
빨간풍차펜션;구좌읍, 제주;7.1;1393200;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;3568950;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;1549801;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;2970000;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1479200;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;1406100;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1290860;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1638300;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;674025;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;1763000;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;7238000;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;11591800;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1302900;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;9004005;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;2494000;2023-07-26 12:38:30.798332;2023-08-14 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1702800;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;852914;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;800000;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;4350000;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
제주센트럴파크레지던스;제주 시내, 제주;8.5;1189922;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;8346000;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;3508890;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;732600;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
호텔난타 제주;제주;8.5;2089800;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
WE호텔 제주;서귀포;8.5;20108002;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
빨간풍차펜션;구좌읍, 제주;7.1;1448928;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;3761100;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;3128400;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1554880;2023-07-26 12:38:30.798332;2023-08-15 12:38:30.798332
